gate_id,family,stage,metric,direction,estimate,standard_error,bound,margin,cluster_count,passed,denominator
ab/c8/shared/vacuum_e/HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.980680379573605e-07,2.9322972866162594e-21,5.980680379573654e-07,0.12,768,True,ab/c8/shared/vacuum_e/HOLD: paired seed_position
ab/c8/shared/vacuum_e/HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.009794637922523e-06,5.864594573232519e-21,1.0097946379225328e-06,0.18,768,True,ab/c8/shared/vacuum_e/HOLD: paired seed_position
ab/c8/shared/vacuum_e/HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.5200495790855407e-07,0.0,3.5200495790855407e-07,0.24,768,True,ab/c8/shared/vacuum_e/HOLD: paired seed_position
ab/c8/shared/vacuum_e/HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,5.837850203249673e-10,0.0,5.837850203249673e-10,0.24,768,True,ab/c8/shared/vacuum_e/HOLD: paired seed_position
ab/c8/shared/vacuum_e/HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,8.290064239123776e-06,4.03581141848357e-07,8.953896144062262e-06,0.0375,768,True,ab/c8/shared/vacuum_e/HOLD: paired seed_position
ab/c8/shared/vacuum_e/HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/vacuum_e/HOLD: paired seed_position
ab/c8/shared/vacuum_e/HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,2.2581126640427514e-11,1.5324454069184033e-11,4.778761049717612e-11,0.12,768,True,ab/c8/shared/vacuum_e/HOLD: paired seed_position
ab/c8/shared/vacuum_e/LKG_HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.002604459399124354,0.012761915215575308,0.02359594192831058,0.1,768,True,ab/c8/shared/vacuum_e/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_e/LKG_HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c8/shared/vacuum_e/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_e/LKG_HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208334612540445,0.003680443963974705,0.011262126215475891,0.1,768,True,ab/c8/shared/vacuum_e/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_e/LKG_HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,5.980847243432503e-07,0.0,5.980847243432503e-07,0.12,768,True,ab/c8/shared/vacuum_e/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_e/LKG_HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.009874553795373e-06,0.0,1.009874553795373e-06,0.18,768,True,ab/c8/shared/vacuum_e/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_e/LKG_HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,3.520071328172447e-07,0.0,3.520071328172447e-07,0.24,768,True,ab/c8/shared/vacuum_e/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_e/LKG_HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,5.641033196113199e-10,0.0,5.641033196113199e-10,0.24,768,True,ab/c8/shared/vacuum_e/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_e/LKG_HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,7.684479653570902e-06,3.962549117063921e-07,8.336260982288495e-06,0.0375,768,True,ab/c8/shared/vacuum_e/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_e/LKG_HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/vacuum_e/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_e/LKG_HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,3.2145649720590276e-12,2.0156993145488072e-12,6.5300953004382296e-12,0.12,768,True,ab/c8/shared/vacuum_e/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_f/IDLE/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.002604469412931293,0.011051019547491396,0.020781778997134133,0.1,768,True,ab/c8/shared/vacuum_f/IDLE: paired seed_position
ab/c8/shared/vacuum_f/IDLE/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c8/shared/vacuum_f/IDLE: paired seed_position
ab/c8/shared/vacuum_f/IDLE/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208354180105882,0.005211339047945272,0.013780244114392494,0.1,768,True,ab/c8/shared/vacuum_f/IDLE: paired seed_position
ab/c8/shared/vacuum_f/IDLE/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.130319243359043e-06,5.864594573232519e-21,1.1303192433590526e-06,0.12,768,True,ab/c8/shared/vacuum_f/IDLE: paired seed_position
ab/c8/shared/vacuum_f/IDLE/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.8268470963233328e-06,0.0,1.8268470963233328e-06,0.18,768,True,ab/c8/shared/vacuum_f/IDLE: paired seed_position
ab/c8/shared/vacuum_f/IDLE/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.651500769061514e-07,0.0,6.651500769061514e-07,0.24,768,True,ab/c8/shared/vacuum_f/IDLE: paired seed_position
ab/c8/shared/vacuum_f/IDLE/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,7.850787554775085e-10,0.0,7.850787554775085e-10,0.24,768,True,ab/c8/shared/vacuum_f/IDLE: paired seed_position
ab/c8/shared/vacuum_f/IDLE/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.5276709647220593e-05,1.255963511715746e-06,1.7342585784784944e-05,0.0375,768,True,ab/c8/shared/vacuum_f/IDLE: paired seed_position
ab/c8/shared/vacuum_f/IDLE/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/vacuum_f/IDLE: paired seed_position
ab/c8/shared/vacuum_f/IDLE/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,2.0068480382720838e-08,1.420266972791182e-08,4.3429793197070476e-08,0.12,768,True,ab/c8/shared/vacuum_f/IDLE: paired seed_position
ab/c8/shared/vacuum_f/X/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0065104935734275485,0.014952665442972479,0.03110543955989277,0.1,768,True,ab/c8/shared/vacuum_f/X: paired seed_position
ab/c8/shared/vacuum_f/X/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,9.3686092446081e-09,2.9132108893035628e-08,5.728666421806299e-08,0.08,768,True,ab/c8/shared/vacuum_f/X: paired seed_position
ab/c8/shared/vacuum_f/X/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.013020355318123282,0.008629874982693011,0.027215236483543653,0.1,768,True,ab/c8/shared/vacuum_f/X: paired seed_position
ab/c8/shared/vacuum_f/X/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1299190571240814e-06,5.864594573232519e-21,1.1299190571240911e-06,0.12,768,True,ab/c8/shared/vacuum_f/X: paired seed_position
ab/c8/shared/vacuum_f/X/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.8236950285765888e-06,1.1729189146465038e-20,1.8236950285766081e-06,0.18,768,True,ab/c8/shared/vacuum_f/X: paired seed_position
ab/c8/shared/vacuum_f/X/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.652494176639934e-07,0.0,6.652494176639934e-07,0.24,768,True,ab/c8/shared/vacuum_f/X: paired seed_position
ab/c8/shared/vacuum_f/X/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.6396191956230544e-09,0.0,1.6396191956230544e-09,0.24,768,True,ab/c8/shared/vacuum_f/X: paired seed_position
ab/c8/shared/vacuum_f/X/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.5550315477982017e-05,1.188596040986942e-06,1.750538198697955e-05,0.0375,768,True,ab/c8/shared/vacuum_f/X: paired seed_position
ab/c8/shared/vacuum_f/X/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/vacuum_f/X: paired seed_position
ab/c8/shared/vacuum_f/X/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,4.393838775000027e-07,3.206273569218241e-07,9.667689484327292e-07,0.12,768,True,ab/c8/shared/vacuum_f/X: paired seed_position
ab/c8/shared/vacuum_f/Z/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.006510493573427551,0.014952665442972479,0.031105439559892773,0.1,768,True,ab/c8/shared/vacuum_f/Z: paired seed_position
ab/c8/shared/vacuum_f/Z/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,9.368609245400924e-09,2.9132108894465122e-08,5.728666422120712e-08,0.08,768,True,ab/c8/shared/vacuum_f/Z: paired seed_position
ab/c8/shared/vacuum_f/Z/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.013020355318123282,0.008629874982693013,0.02721523648354366,0.1,768,True,ab/c8/shared/vacuum_f/Z: paired seed_position
ab/c8/shared/vacuum_f/Z/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1299190571284182e-06,5.864594573232519e-21,1.129919057128428e-06,0.12,768,True,ab/c8/shared/vacuum_f/Z: paired seed_position
ab/c8/shared/vacuum_f/Z/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.8236950285827303e-06,1.1729189146465038e-20,1.8236950285827495e-06,0.18,768,True,ab/c8/shared/vacuum_f/Z: paired seed_position
ab/c8/shared/vacuum_f/Z/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.652494176639934e-07,0.0,6.652494176639934e-07,0.24,768,True,ab/c8/shared/vacuum_f/Z: paired seed_position
ab/c8/shared/vacuum_f/Z/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,1.6396191990925013e-09,0.0,1.6396191990925013e-09,0.24,768,True,ab/c8/shared/vacuum_f/Z: paired seed_position
ab/c8/shared/vacuum_f/Z/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.660608791469783e-05,1.1937833985589594e-06,1.856968686761199e-05,0.0375,768,True,ab/c8/shared/vacuum_f/Z: paired seed_position
ab/c8/shared/vacuum_f/Z/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/vacuum_f/Z: paired seed_position
ab/c8/shared/vacuum_f/Z/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.1251444817324673e-08,1.101650671156245e-08,2.9371985838173405e-08,0.12,768,True,ab/c8/shared/vacuum_f/Z: paired seed_position
ab/c8/shared/vacuum_f/XZ/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.006510438045887134,0.014952582995255084,0.031105248417925366,0.1,768,True,ab/c8/shared/vacuum_f/XZ: paired seed_position
ab/c8/shared/vacuum_f/XZ/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,4.733348040950047e-08,9.136215311461812e-08,1.9761084932617583e-07,0.08,768,True,ab/c8/shared/vacuum_f/XZ: paired seed_position
ab/c8/shared/vacuum_f/XZ/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.013020224366155792,0.00862987540516108,0.0272151062264743,0.1,768,True,ab/c8/shared/vacuum_f/XZ: paired seed_position
ab/c8/shared/vacuum_f/XZ/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1298665663412525e-06,0.0,1.1298665663412525e-06,0.12,768,True,ab/c8/shared/vacuum_f/XZ: paired seed_position
ab/c8/shared/vacuum_f/XZ/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.820569113782068e-06,1.1729189146465038e-20,1.8205691137820872e-06,0.18,768,True,ab/c8/shared/vacuum_f/XZ: paired seed_position
ab/c8/shared/vacuum_f/XZ/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.6575057044993e-07,0.0,6.6575057044993e-07,0.24,768,True,ab/c8/shared/vacuum_f/XZ: paired seed_position
ab/c8/shared/vacuum_f/XZ/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,2.9274507366838787e-09,0.0,2.9274507366838787e-09,0.24,768,True,ab/c8/shared/vacuum_f/XZ: paired seed_position
ab/c8/shared/vacuum_f/XZ/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.7212137851126304e-05,1.169882729219868e-06,1.913642370139149e-05,0.0375,768,True,ab/c8/shared/vacuum_f/XZ: paired seed_position
ab/c8/shared/vacuum_f/XZ/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/vacuum_f/XZ: paired seed_position
ab/c8/shared/vacuum_f/XZ/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.5175029571575984e-07,1.462356012821732e-07,3.922864548741718e-07,0.12,768,True,ab/c8/shared/vacuum_f/XZ: paired seed_position
ab/c8/shared/vacuum_f/RESET/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0013023755103870511,0.06430710475669983,0.10707815000819304,0.1,768,False,ab/c8/shared/vacuum_f/RESET: paired seed_position
ab/c8/shared/vacuum_f/RESET/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c8/shared/vacuum_f/RESET: paired seed_position
ab/c8/shared/vacuum_f/RESET/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.0026041668932955354,0.037127724226307016,0.06367383874739067,0.1,768,True,ab/c8/shared/vacuum_f/RESET: paired seed_position
ab/c8/shared/vacuum_f/RESET/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1298539818095331e-06,5.864594573232519e-21,1.1298539818095429e-06,0.12,768,True,ab/c8/shared/vacuum_f/RESET: paired seed_position
ab/c8/shared/vacuum_f/RESET/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.8221364996078023e-06,1.7593783719697556e-20,1.8221364996078313e-06,0.18,768,True,ab/c8/shared/vacuum_f/RESET: paired seed_position
ab/c8/shared/vacuum_f/RESET/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.654521721438655e-07,0.0,6.654521721438655e-07,0.24,768,True,ab/c8/shared/vacuum_f/RESET: paired seed_position
ab/c8/shared/vacuum_f/RESET/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,2.2295127705823647e-09,0.0,2.2295127705823647e-09,0.24,768,True,ab/c8/shared/vacuum_f/RESET: paired seed_position
ab/c8/shared/vacuum_f/RESET/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.6915043300445708e-05,1.1864966023225749e-06,1.8866656540141594e-05,0.0375,768,True,ab/c8/shared/vacuum_f/RESET: paired seed_position
ab/c8/shared/vacuum_f/RESET/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/vacuum_f/RESET: paired seed_position
ab/c8/shared/vacuum_f/RESET/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,3.9520195726834856e-07,2.7918258219845546e-07,8.544164401791556e-07,0.12,768,True,ab/c8/shared/vacuum_f/RESET: paired seed_position
ab/c8/shared/vacuum_f/HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0026044694257929633,0.011051021270438138,0.020781781843991,0.1,768,True,ab/c8/shared/vacuum_f/HOLD: paired seed_position
ab/c8/shared/vacuum_f/HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c8/shared/vacuum_f/HOLD: paired seed_position
ab/c8/shared/vacuum_f/HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208354181607206,0.005211334184097136,0.013780236115575571,0.1,768,True,ab/c8/shared/vacuum_f/HOLD: paired seed_position
ab/c8/shared/vacuum_f/HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1302911352474176e-06,5.864594573232519e-21,1.1302911352474274e-06,0.12,768,True,ab/c8/shared/vacuum_f/HOLD: paired seed_position
ab/c8/shared/vacuum_f/HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.826689056637192e-06,1.1729189146465038e-20,1.8266890566372114e-06,0.18,768,True,ab/c8/shared/vacuum_f/HOLD: paired seed_position
ab/c8/shared/vacuum_f/HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.65145808209644e-07,0.0,6.65145808209644e-07,0.24,768,True,ab/c8/shared/vacuum_f/HOLD: paired seed_position
ab/c8/shared/vacuum_f/HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,8.174875039054785e-10,0.0,8.174875039054785e-10,0.24,768,True,ab/c8/shared/vacuum_f/HOLD: paired seed_position
ab/c8/shared/vacuum_f/HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.715969180184652e-05,1.2614069012593577e-06,1.9234521518444592e-05,0.0375,768,True,ab/c8/shared/vacuum_f/HOLD: paired seed_position
ab/c8/shared/vacuum_f/HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/vacuum_f/HOLD: paired seed_position
ab/c8/shared/vacuum_f/HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,1.482491297953128e-07,1.1599342621903472e-07,3.390413376142201e-07,0.12,768,True,ab/c8/shared/vacuum_f/HOLD: paired seed_position
ab/c8/shared/vacuum_f/LKG_HOLD/density_trace_distance,physical_state_channel,round,density_trace_distance,upper,0.0026044694318573675,0.011051020234159593,0.02078178014552888,0.1,768,True,ab/c8/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_f/LKG_HOLD/mean_photon_difference,physical_state_channel,round,mean_photon_difference,upper,0.0,0.0,0.0,0.08,768,True,ab/c8/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_f/LKG_HOLD/level_probability_l1,physical_state_channel,round,level_probability_l1,upper,0.005208354180704295,0.005211337109356537,0.013780240926296195,0.1,768,True,ab/c8/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_f/LKG_HOLD/predictive_mean_l2,iq_conditional_distribution,round,predictive_mean_l2,upper,1.1303078958983684e-06,0.0,1.1303078958983684e-06,0.12,768,True,ab/c8/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_f/LKG_HOLD/predictive_covariance_frobenius,iq_conditional_distribution,round,predictive_covariance_frobenius,upper,1.8267838715383003e-06,5.864594573232519e-21,1.82678387153831e-06,0.18,768,True,ab/c8/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_f/LKG_HOLD/predictive_cdf_i_sup,iq_conditional_distribution,round,predictive_cdf_i_sup,upper,6.651482586939039e-07,0.0,6.651482586939039e-07,0.24,768,True,ab/c8/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_f/LKG_HOLD/predictive_cdf_q_sup,iq_conditional_distribution,round,predictive_cdf_q_sup,upper,7.979117505607647e-10,0.0,7.979117505607647e-10,0.24,768,True,ab/c8/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_f/LKG_HOLD/paired_proper_score_per_sample,likelihood_score_posterior,round,paired_proper_score_per_sample,upper,1.6813065000649465e-05,1.2647393553979088e-06,1.8893376116523983e-05,0.0375,768,True,ab/c8/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_f/LKG_HOLD/pairwise_llr_per_sample,likelihood_score_posterior,round,pairwise_llr_per_sample,upper,0.0,0.0,0.0,0.0375,768,True,ab/c8/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c8/shared/vacuum_f/LKG_HOLD/posterior_mean_l1,likelihood_score_posterior,round,posterior_mean_l1,upper,2.0324791775973022e-08,1.200175129930908e-08,4.0065915930411104e-08,0.12,768,True,ab/c8/shared/vacuum_f/LKG_HOLD: paired seed_position
ab/c8/logical/0/IDLE/logical_survival,logical_ptm_survival,round,logical_survival,upper,2.858787901476092e-07,0.0015243681944313533,0.002507648432210026,0.1,768,True,ab/c8/logical/0/IDLE: paired seed_position
ab/c8/logical/0/X/logical_survival,logical_ptm_survival,round,logical_survival,upper,2.6978877609978164e-07,0.0014958133397709975,0.00246066378594082,0.1,768,True,ab/c8/logical/0/X: paired seed_position
ab/c8/logical/0/Z/logical_survival,logical_ptm_survival,round,logical_survival,upper,2.780026587325772e-07,0.001586522731531192,0.0026098756718587707,0.1,768,True,ab/c8/logical/0/Z: paired seed_position
