cell_id,family,margin,cluster_count,effect_ratio,true_difference,trial_seed,multiplier_seed,estimate,raw_radius,upper_bound,covers_truth,declares_equivalent,power_primary
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,246705138,246715138,0.0103565953905709,0.0021730816657411136,0.012529677056312014,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,250671979,250681979,0.011840746723980215,0.0017939569775794126,0.013634703701559628,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,253076988,253086988,0.007947521876001604,0.0015893357881185545,0.009536857664120157,False,True,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,254537390,254547390,0.010678242047768948,0.0014334506803635437,0.012111692728132492,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,258345721,258355721,0.009338506728155766,0.0014623532679468234,0.01080085999610259,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,258542954,258552954,0.010244175041543147,0.0014654005605997708,0.011709575602142917,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,260283517,260293517,0.00859517987038834,0.002091281760803023,0.010686461631191363,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,266408091,266418091,0.010880148030274884,0.0011186476008122758,0.01199879563108716,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,272516042,272526042,0.01085353735969267,0.0013405808000686362,0.012194118159761305,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,273237678,273247678,0.009289538258653982,0.0025289071740576697,0.011818445432711652,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,275509690,275519690,0.010954541407391305,0.0015851713048494424,0.012539712712240747,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,275752825,275762825,0.009384603576187152,0.0015396531049873751,0.010924256681174527,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,281790201,281800201,0.00952544779835943,0.0016700939370850158,0.011195541735444446,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,286294667,286304667,0.01021197345528506,0.0018205349651470016,0.012032508420432061,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,287820772,287830772,0.011283034194715139,0.0020290312669419713,0.01331206546165711,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,289506546,289516546,0.0103945650647513,0.0015168422338606906,0.01191140729861199,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,304968471,304978471,0.008421838698805724,0.0015514554206131359,0.00997329411941886,False,True,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,306755414,306765414,0.011889207228610687,0.002694879946862175,0.014584087175472861,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,307774352,307784352,0.010171598070986113,0.002225733041208379,0.012397331112194493,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,309537719,309547719,0.011247967660275597,0.001710914541261018,0.012958882201536615,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,314058015,314068015,0.008912937420344698,0.002113730855288853,0.01102666827563355,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,315330994,315340994,0.008903030929972052,0.0011699747431558971,0.010073005673127949,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,315774883,315784883,0.010684619565799051,0.0017564799726090933,0.012441099538408145,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,320709097,320719097,0.008963541590618265,0.0015643716804370417,0.010527913271055307,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,323535410,323545410,0.010813935120811344,0.00150765908275853,0.012321594203569874,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,323676694,323686694,0.011120854853799713,0.0021524693502320558,0.013273324204031768,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,326952146,326962146,0.009781395014119018,0.001619409127897099,0.011400804142016118,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,327341929,327351929,0.011679485430152292,0.0023169217804443272,0.013996407210596619,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,331889868,331899868,0.010666909686454297,0.001267270900363015,0.011934180586817313,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,333628881,333638881,0.010070512257253065,0.0026238608086057353,0.0126943730658588,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,343818094,343828094,0.009920536150219157,0.002649452855898571,0.012569989006117728,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,350641685,350651685,0.011883291783904626,0.0020664070674428856,0.013949698851347512,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,351481080,351491080,0.011009712542756608,0.000819645026047326,0.011829357568803935,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,356319507,356329507,0.00976704895778287,0.0020995858667354926,0.011866634824518364,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,369871894,369881894,0.00947753589006809,0.0015496708695038606,0.01102720675957195,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,370066900,370076900,0.008018461142805277,0.0012912543036882513,0.00930971544649353,False,True,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,372128677,372138677,0.009230968783195749,0.002223738645073706,0.011454707428269454,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,375084061,375094061,0.010379780729358221,0.002180805513361838,0.01256058624272006,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,378508177,378518177,0.01125666816934605,0.0015491797740465492,0.012805847943392599,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,381718325,381728325,0.008694407199088731,0.0015527573030215446,0.010247164502110277,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,384119830,384129830,0.010364608014246325,0.001559362550852854,0.01192397056509918,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,389360280,389370280,0.009886664007358704,0.002170979612762187,0.01205764362012089,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,394644642,394654642,0.010287986810032184,0.002070125885995665,0.01235811269602785,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,394896227,394906227,0.010003075906738877,0.0021204550651410564,0.012123530971879933,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,397538858,397548858,0.011853229517449783,0.0013619946825442035,0.013215224199993986,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,397809742,397819742,0.00893645540013009,0.0012296046399731056,0.010166060040103196,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,398048235,398058235,0.009629321266767419,0.0020909000916222637,0.011720221358389682,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,400444531,400454531,0.010960776205436971,0.001862803751158303,0.012823579956595275,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,401900759,401910759,0.008895623825136834,0.0017862698507132603,0.010681893675850094,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,404156107,404166107,0.008772803226863884,0.0021803153175374243,0.010953118544401308,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,404427975,404437975,0.008576650539445231,0.001345268299379112,0.009921918838824343,False,True,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,404997270,405007270,0.008719103225760161,0.0017699041710203204,0.010489007396780482,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,417158371,417168371,0.00935801564636094,0.0024791347751974453,0.011837150421558385,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,418252743,418262743,0.009989442666359226,0.0018037651419047054,0.011793207808263931,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,418554957,418564957,0.010463251035566626,0.00218676626554098,0.012650017301107605,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,418682809,418692809,0.00935063998398134,0.001325796178935019,0.010676436162916358,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,427850534,427860534,0.010658398867096915,0.002199671640790868,0.012858070507887783,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,431398622,431408622,0.010840629555918113,0.0018104877270073846,0.012651117282925497,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,437699565,437709565,0.010625925260638241,0.0023856315236479137,0.013011556784286156,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,442744718,442754718,0.010718050196229989,0.0013568109620867793,0.012074861158316769,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,449278008,449288008,0.009069481628153213,0.0021821057259028003,0.011251587354056012,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,460512404,460522404,0.010025913346880608,0.0017806987368017598,0.011806612083682368,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,469341983,469351983,0.009050142565983252,0.0021448462725946376,0.01119498883857789,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,469490664,469500664,0.011052779623309241,0.0013649104442463387,0.01241769006755558,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,471796715,471806715,0.009686665875523881,0.0015579936926353715,0.011244659568159253,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,474755001,474765001,0.011993813001660731,0.0015259044246966086,0.01351971742635734,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,482547630,482557630,0.009794224673990463,0.0012336804049543956,0.011027905078944859,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,486398777,486408777,0.01106005043911578,0.0019395748452417218,0.012999625284357502,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,488272597,488282597,0.011403215925699038,0.001378813420893089,0.012782029346592127,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,489085098,489095098,0.011653489399002777,0.0021018904448726976,0.013755379843875475,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,489532816,489542816,0.011631559238510341,0.00211128989138043,0.013742849129890771,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,506064962,506074962,0.008905828158648986,0.0014400109121611427,0.010345839070810128,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,517550981,517560981,0.00962298622983883,0.0012527776511407072,0.010875763880979538,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,520191561,520201561,0.009822439489781452,0.0015124445918124618,0.011334884081593914,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,522404030,522414030,0.009701275968066398,0.001803379120555128,0.011504655088621526,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,527898411,527908411,0.010738307356226837,0.0022251758585990163,0.012963483214825853,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,535209540,535219540,0.008963303839235522,0.002007463266164536,0.010970767105400058,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,536588764,536598764,0.012500761835626888,0.0025676166105113737,0.015068378446138262,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,536861971,536871971,0.008960447324971879,0.002065576123099087,0.011026023448070965,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,538493277,538503277,0.010879119018269422,0.0020260883046039325,0.012905207322873355,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,541313461,541323461,0.011452549943779991,0.002436772011148653,0.013889321954928644,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,544242572,544252572,0.010417699591540616,0.0019861384500680906,0.012403838041608706,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,547147325,547157325,0.009619394921415215,0.0018480817767089694,0.011467476698124184,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,549389738,549399738,0.00951360843537445,0.00192485097232269,0.01143845940769714,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,550811711,550821711,0.012311063541584767,0.0015440799786968363,0.013855143520281603,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,553777799,553787799,0.009569516244424304,0.0016786072769965433,0.011248123521420846,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,559596763,559606763,0.011636179449641392,0.0015613380676279907,0.013197517517269382,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,560091220,560101220,0.01050844618995341,0.0022179116409381783,0.012726357830891589,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,561404648,561414648,0.008750589258381543,0.001616972376366001,0.010367561634747544,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,568498660,568508660,0.008978864548411424,0.0016025976116316057,0.010581462160043029,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,572169347,572179347,0.010460193565112243,0.0015075935150402064,0.01196778708015245,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,581569321,581579321,0.01034610400217994,0.0013681316969298965,0.011714235699109836,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,582338273,582348273,0.009183988581389087,0.001558986749808231,0.010742975331197318,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,587857854,587867854,0.01028954193914285,0.0015967914432709503,0.0118863333824138,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,590586314,590596314,0.007105568940736042,0.002134659941540031,0.009240228882276073,False,True,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,596571691,596581691,0.011445161673012951,0.002392347881985586,0.013837509554998538,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,599731679,599741679,0.009229260257669587,0.00204503286159855,0.011274293119268137,True,False,True
gaussian_balanced__m0p010000__n12__r1p000,gaussian_balanced,0.01,12,1.0,0.01,600492829,600502829,0.010645564323904259,0.0018343731905906813,0.01247993751449494,True,False,True
