record_id,split,seed,as_of_cycle,future_start_cycle,future_end_cycle_exclusive,offline_regime_label,candidate_failures,oracle_failures,oracle_trials,fallback_score,offline_fallback_required,update_cost,source_bank_action,scope,prediction_mean_q,offline_future_target_mean_q,uncertainty_se_mean_q,prediction_mean_p,offline_future_target_mean_p,uncertainty_se_mean_p,prediction_sigma_q,offline_future_target_sigma_q,uncertainty_se_sigma_q,prediction_sigma_p,offline_future_target_sigma_p,uncertainty_se_sigma_p,prediction_rho_qp,offline_future_target_rho_qp,uncertainty_se_rho_qp,prediction_tail_rate,offline_future_target_tail_rate,uncertainty_se_tail_rate,prediction_x_e_rate,offline_future_target_x_e_rate,uncertainty_se_x_e_rate,prediction_z_e_rate,offline_future_target_z_e_rate,uncertainty_se_z_e_rate,prediction_leakage_rate,offline_future_target_leakage_rate,uncertainty_se_leakage_rate,regime_p_normal,regime_p_burst,regime_p_leakage,regime_p_calibration_shift
seed20261343-asof831,training,20261343,831,832,864,leakage,7,6,26,0.8495079982418001,1,0.050152432301657696,hold_active,offline_future_aligned_calibration_record,-0.006206549471398759,-0.5273875103527751,0.08894218579593403,0.05609475666598707,-0.19219396510356268,0.14480564729005857,0.5736956246050272,0.4611011619632725,0.05204429397381918,0.6617543705766016,0.6263752743336632,0.0494550937328584,-0.13468811544769915,-0.20950661519718755,0.12184247227488951,0.2265625,0.375,0.033793244373035394,0.296875,0.53125,0.04545567801469618,0.46875,0.09375,0.04774768801366961,0.01953125,0.1875,0.013367320748074195,0.20608462270298117,0.39717476752679554,0.36072019954047757,0.036020410229745684
seed20261343-asof863,training,20261343,863,864,896,leakage,6,6,28,0.7689063883104138,1,0.050122816523143515,hold_active,offline_future_aligned_calibration_record,-0.09250570364530364,-0.5829794294046287,0.09993602329557393,0.06110814302248779,0.17532060998948062,0.1476450151442533,0.5799728547762045,0.5915561378842383,0.041589217753587295,0.6631821140256672,0.5430091327193771,0.0567095866306156,-0.10018387143907113,-0.023823518194257313,0.15262600657305664,0.2421875,0.375,0.03220230371146804,0.328125,0.21875,0.047912697005658214,0.42578125,0.5,0.05507805903829213,0.04296875,0.125,0.02797579199788344,0.0402929842660309,0.22330311190543278,0.7355689308785139,0.0008349729500224468
seed20261343-asof895,training,20261343,895,896,928,burst,10,11,31,0.8633881488673438,0,0.050177865391437045,hold_active,offline_future_aligned_calibration_record,-0.16370985800198956,-0.14446596859419203,0.10615655453741941,0.1200194198316702,0.03909301955656175,0.1266955537007993,0.5919296425670348,0.6648863748276013,0.052300955168597646,0.6221011017108438,0.656817131537091,0.049814856215251224,-0.10786205810298427,-0.2308079211188677,0.15331051372553978,0.26171875,0.4375,0.040058103398697975,0.30859375,0.3125,0.049169811428383337,0.421875,0.375,0.058094428129006885,0.05859375,0.03125,0.02698150607790259,0.009105328592102236,0.14294598064767236,0.8462723744796912,0.0016763162805343232
seed20261343-asof927,training,20261343,927,928,960,normal,5,6,32,0.8803748112282404,0,1.0501691975297758,stage_candidate,offline_future_aligned_calibration_record,-0.21186475228218726,-0.4706329214908518,0.11456919924352395,0.13339739203545142,0.17666493702740627,0.13158774346436614,0.6077892188683343,0.7575259433929621,0.04698440585135047,0.6388765069546491,0.571410067283069,0.04666039510866816,-0.21667246170509782,-0.3488927498552786,0.1627905883780046,0.30859375,0.4375,0.038758222075852965,0.31640625,0.5,0.047537984423709934,0.41796875,0.40625,0.05796817487273798,0.0625,0.0,0.027911123499483333,0.009198036582955456,0.19566337948648688,0.7817996474319443,0.013338936498613422
seed20261343-asof959,training,20261343,959,960,992,burst,8,7,32,0.8803748112282404,0,1.0514294699317845,stage_candidate,offline_future_aligned_calibration_record,-0.22687845714916355,0.11064575712367253,0.1072252738604329,0.1015724738338748,0.19431922444084715,0.12229596697811014,0.6239986831876032,0.6006379029165846,0.04501737492786711,0.6425803146538311,0.5673789297006531,0.047115534653637874,-0.40297505588141297,0.1414331897596209,0.185179960239068,0.33984375,0.21875,0.034547298564991176,0.35546875,0.34375,0.044752392284696615,0.42578125,0.40625,0.05908818008391319,0.0625,0.0,0.023997799923888632,0.0070334422837734995,0.32278363360922463,0.6613345950207267,0.008848329086275262
seed20261343-asof991,training,20261343,991,992,1024,normal,10,10,32,0.8803748112282404,0,1.0507849959750704,stage_candidate,offline_future_aligned_calibration_record,-0.2688136286739742,-0.7447041058322059,0.09013411888750729,0.13407843117727913,0.27886741900697154,0.09007736357841982,0.6581081254616418,0.6989811550267097,0.039969810860610626,0.605101364628584,0.9406686735571432,0.043930114689864894,-0.16132030799605768,-0.02814536249737644,0.1807926006995208,0.33984375,0.5625,0.030424756531394825,0.3671875,0.59375,0.03603884647338727,0.390625,0.375,0.05154107599653842,0.0625,0.0,0.02638347286521053,0.04048117295678176,0.3954329021661042,0.5402323763192791,0.023853548557834916
seed20261343-asof1023,training,20261343,1023,1024,1056,calibration_shift,2,1,31,0.8221282610147902,0,1.0508170640540997,stage_candidate,offline_future_aligned_calibration_record,-0.3226594990731724,0.4009695484678668,0.09039569655371305,0.17060325829335476,-0.20150666901013659,0.0921741823630179,0.6836430189502829,0.27759371833723473,0.05075597593869041,0.6125194105687737,0.4936966089245521,0.035316616766324964,0.0461803498291124,0.02888990716845827,0.13627173081207034,0.37109375,0.15625,0.0305125088795715,0.40625,0.21875,0.04194362870161672,0.375,0.3125,0.04917531421590632,0.05078125,0.03125,0.025388761831632564,0.0025387479345829076,0.8830028497428403,0.11143203959126105,0.003026362731315816
seed20261343-asof1055,training,20261343,1055,1056,1088,burst,1,0,29,0.8221282610147902,1,1.050464115422875,stage_candidate,offline_future_aligned_calibration_record,-0.17654691711028558,0.022781341831910717,0.1812928606376188,0.07603640327457262,0.353123030566757,0.08306848611395572,0.71089053661981,0.6998766692920367,0.0555150802233037,0.6028677954536116,0.5092603224390871,0.036837554838519984,0.02913393354630312,-0.06522292217019135,0.16707768412285076,0.3515625,0.09375,0.032765240995228914,0.40234375,0.28125,0.03547510406937338,0.33203125,0.46875,0.04876542197929477,0.05078125,0.09375,0.023389575542726995,0.24514500542315396,0.5256721066942956,0.0342722356429277,0.19491065223962284
seed20261343-asof1087,training,20261343,1087,1088,1120,normal,0,0,32,0.8633881488673438,0,1.0503758570029988,stage_candidate,offline_future_aligned_calibration_record,-0.14549726841753685,0.34777599487237,0.1931282369957274,0.09384634711613082,-0.33822133323443593,0.09273870358804889,0.739565486544243,0.22931537538381797,0.05597977229781916,0.6280095215849159,0.4776924746053133,0.036399022604812405,0.0897904888718083,-0.26811643069939983,0.13853721692982593,0.33203125,0.0625,0.04308586069764538,0.375,0.09375,0.03382464228837107,0.3671875,0.46875,0.041601948203648334,0.05859375,0.0,0.023124092964703018,0.27192176418669045,0.5445726794079884,0.08759280619827242,0.09591275020704897
seed20261343-asof1119,training,20261343,1119,1120,1152,normal,1,1,32,0.7003967238645127,0,1.0504625635682272,stage_candidate,offline_future_aligned_calibration_record,0.13796216067220435,0.3670424371090697,0.14747535865623487,0.05287616617538271,0.08957394119064754,0.09820641604487715,0.680128455965289,0.3511304393730528,0.07165075910650426,0.6256759073603566,0.26439347052181705,0.034160596668813464,0.016427175463972998,-0.491662458941897,0.13827096181858547,0.29296875,0.0625,0.04134897187302498,0.3203125,0.3125,0.04182621517858955,0.4140625,0.15625,0.038630540417201494,0.03515625,0.0,0.018374325720835978,0.7234222003308043,0.1029037939050487,0.005842803789032863,0.16783120197511414
seed20261343-asof1151,training,20261343,1151,1152,1184,normal,0,0,32,0.6087920925846393,0,1.050643505303853,stage_candidate,offline_future_aligned_calibration_record,0.24502192841382864,0.10894799498514263,0.10926789526134692,0.046244152139553796,-0.204315886415666,0.10261241574495605,0.5969031689186157,0.4732052921817156,0.0696131464785703,0.5819189181591773,0.33358748487066914,0.04313328803407266,-0.06088496862167025,-0.03046320100827253,0.10078605901415658,0.25390625,0.09375,0.04554363529708778,0.33203125,0.3125,0.037057737086031536,0.37109375,0.15625,0.04156367880167882,0.01953125,0.0,0.014490509451794881,0.9104474936212031,0.004871261270150631,0.0003535711332611074,0.08432767397538525
seed20261343-asof1183,training,20261343,1183,1184,1216,normal,2,1,32,0.6108439436220553,0,0.050706648980730504,hold_active,offline_future_aligned_calibration_record,0.2505942247368387,-0.0687538665086902,0.08522915808632807,-0.006608562378568106,-0.15283671298969903,0.09149146469154214,0.564580165614728,0.4124147258858923,0.06542232776470099,0.5492595552178037,0.34505571781039324,0.04717863564367072,-0.01092140515373326,-0.2452802659672282,0.11766890298076033,0.2109375,0.125,0.04130098547026408,0.33203125,0.34375,0.03731764602643253,0.34375,0.375,0.04734014396357493,0.015625,0.0,0.01430969949549003,0.9398485889882439,0.002831293821665504,0.0007368992976173346,0.05658321789247334
seed20261343-asof1215,training,20261343,1215,1216,1248,normal,0,0,32,0.6344762165008667,0,0.050247798553297834,hold_active,offline_future_aligned_calibration_record,0.21997413850773806,0.03525238449124468,0.08549813893876983,-0.05366949556115008,-0.405971779682322,0.08066711899169376,0.5222670503181276,0.38604744065419716,0.06181481964412567,0.5178036989520608,0.3689364508653631,0.048641141166329414,-0.04300562626041286,0.19009733724101016,0.10005930567239948,0.171875,0.03125,0.03470817160531906,0.3125,0.15625,0.036541072873982304,0.33984375,0.53125,0.04039757196521252,0.015625,0.0,0.011779948297038084,0.9548376385283479,0.003451071401633903,0.0015293718439083987,0.04018191822610962
seed20261343-asof1247,training,20261343,1247,1248,1280,leakage,1,1,26,0.6658535876813853,1,0.05028292339404377,hold_active,offline_future_aligned_calibration_record,0.1989264272430722,-0.2101094574152249,0.07748535818747491,-0.13273053968574455,-0.14641515464646093,0.08776069868417485,0.49968424367642295,0.3316079853874244,0.06102035750086554,0.5010899424834779,0.5104735629498864,0.04481797264828183,0.03544628391423484,-0.020742149082237836,0.09394064474820474,0.1484375,0.21875,0.03814962710878599,0.2890625,0.0625,0.038440954722870936,0.35546875,0.46875,0.0447941472073215,0.015625,0.1875,0.011504294952521005,0.929798712538754,0.0030129912132534167,0.0013424564862434861,0.06584583976174913
seed20261343-asof1279,training,20261343,1279,1280,1312,calibration_shift,2,4,32,0.7368025913671197,0,0.05036501209745854,hold_active,offline_future_aligned_calibration_record,0.1556670345979061,-0.2164306593424039,0.08357926301351637,-0.13947503488238766,-0.5262424209000645,0.0787775012840837,0.4531524832501678,0.5800293932257324,0.037575474130294016,0.4659533128869105,0.5931576105710055,0.04030254926813587,-0.03728400378406361,0.0816503704686423,0.11331457576258876,0.10546875,0.3125,0.017719540936186693,0.22265625,0.25,0.03169198298177432,0.3671875,0.46875,0.05125819951065726,0.0390625,0.0,0.023897293079808667,0.9468872964456948,0.009537061924675317,0.020916734382217732,0.0226589072474122
seed20261343-asof1311,training,20261343,1311,1312,1344,normal,1,0,31,0.7235995187385696,0,0.050268743426653925,hold_active,offline_future_aligned_calibration_record,0.07901485142348674,-0.5599088463039547,0.11131400915203442,-0.16071246855631727,-0.12036223746367636,0.09356631130561688,0.48394122581461885,0.48707871057720903,0.040846683795388875,0.4887005419135588,0.520882436874495,0.04224839924610183,-0.028253191686381414,-0.7841725993072227,0.11312230202028974,0.125,0.15625,0.028717348078999484,0.2265625,0.40625,0.028071942481433524,0.38671875,0.25,0.04590124078529859,0.03515625,0.03125,0.023987074015183275,0.8324532141520726,0.05619568929027023,0.04968097341237704,0.06167012314528014
seed20261343-asof1343,training,20261343,1343,1344,1376,normal,0,0,32,0.7035887054657131,0,0.05023527417737103,hold_active,offline_future_aligned_calibration_record,0.030118616099221285,-0.15069248223689868,0.11573625159635087,-0.19797986200107842,-0.2034031204115767,0.06453317783691055,0.5012404881144027,0.5041220082533457,0.04587621485846258,0.4615849131250786,0.34326552701838897,0.03790016557429339,-0.03656647817386836,0.3930076637113277,0.13681455588119382,0.1328125,0.21875,0.032827840550767644,0.2421875,0.46875,0.03305759826104476,0.359375,0.21875,0.05557479222600146,0.02734375,0.0,0.02182750086255003,0.8721987517330743,0.07045237679157222,0.03454670165464923,0.022802169820704248
seed20261343-asof1375,training,20261343,1375,1376,1408,leakage,0,0,18,0.6813740071218933,1,0.05029578897298265,hold_active,offline_future_aligned_calibration_record,-0.061235326562980585,-0.19286865309254098,0.10151053958922773,-0.1833555403685736,0.05098961946829905,0.06728437105865562,0.5096668399714839,0.44000741293756385,0.04465993168676757,0.4419287548774378,0.6254024716377437,0.03679114874921415,0.06695261596383832,0.05175247556586501,0.12970317004326298,0.15234375,0.1875,0.036055381679132,0.2890625,0.15625,0.03841539906137439,0.328125,0.125,0.04645703180523607,0.02734375,0.4375,0.021525202458927483,0.926911979281765,0.045455313548957925,0.008411178136583574,0.019221529032693477
seed20261343-asof1407,training,20261343,1407,1408,1440,normal,3,2,30,0.9389270047052102,1,0.05044119551957745,hold_active,offline_future_aligned_calibration_record,-0.14279048533854888,-0.07399634791482246,0.08605921256892173,-0.21810702634150458,-1.0811661484690305,0.0596762306633379,0.4861203435989053,0.5314132907826871,0.02998412483722766,0.4724451324543044,0.8200956252568343,0.036314844155709514,-0.054262976086557925,0.17978241680678253,0.11801352824251664,0.16796875,0.46875,0.025393531269682728,0.26953125,0.28125,0.03116942417349933,0.32421875,0.625,0.04595591184470892,0.08203125,0.0625,0.0410038130194822,0.03426840074981843,0.006551786845423262,0.9587074093079149,0.0004724030968435249
seed20261343-asof1439,training,20261343,1439,1440,1472,burst,4,4,32,0.9535141934822631,0,0.05033543385361617,hold_active,offline_future_aligned_calibration_record,-0.16591185574554812,0.0006586938636710116,0.08716854286888796,-0.23365869618491786,0.07195370104387178,0.09001301754897748,0.4850415650786668,0.6310733975039917,0.03579476128436849,0.5402241081322547,0.5564175416420153,0.055423389432579344,0.03341035463525657,-0.1341232607315679,0.143212497716423,0.21484375,0.25,0.04032537428187306,0.265625,0.34375,0.04509726667596159,0.3828125,0.5,0.04527097573108617,0.08984375,0.0,0.04887828369903984,0.010683578022809314,0.06489424959163616,0.9162813620037207,0.008140810381833893
seed20261343-asof1471,training,20261343,1471,1472,1504,normal,1,1,32,0.9535141934822631,0,0.050293953187576644,hold_active,offline_future_aligned_calibration_record,-0.16878199667655824,-0.07315296541647687,0.09318989193792301,-0.2160245379090029,-0.07351036760119167,0.08686432012676104,0.5117990220648088,0.496248654361191,0.04007214939093814,0.5781184388146824,0.5279637234839495,0.04572971321654469,0.11810224389719286,0.26490240829797324,0.13406384531027205,0.23046875,0.25,0.04116110400478488,0.265625,0.46875,0.042262405198100234,0.3984375,0.3125,0.04627922944449059,0.08984375,0.0,0.04148589383588164,0.02096234333906469,0.08414273895704244,0.8634572031957806,0.03143771450811226
seed20261343-asof1503,training,20261343,1503,1504,1536,normal,3,4,32,0.9535141934822631,0,0.050265358629950505,hold_active,offline_future_aligned_calibration_record,-0.1917585751133546,-0.2338472680443331,0.0751760595339111,-0.14872985040689635,0.051932751988537085,0.11668630573441476,0.5200037264925281,0.4631397873813055,0.03359520157793722,0.5932559561022018,0.5024610637215278,0.057169573530607955,0.2576693523647426,0.036986758624447745,0.14198623493953663,0.2578125,0.21875,0.0395154097752797,0.3046875,0.34375,0.043396727125061194,0.37109375,0.34375,0.05316890893021142,0.08984375,0.0,0.04606123899701601,0.07996013749326264,0.15193049452383392,0.7055469144198683,0.06256245356303512
seed20261343-asof1535,training,20261343,1535,1536,1568,calibration_shift,3,3,32,0.8953072466968959,0,0.05010176634162947,hold_active,offline_future_aligned_calibration_record,-0.19437540004830245,0.2587999184379335,0.09713046111168364,-0.11577562831332933,-0.05557036146835004,0.10698563222808008,0.5381415938168223,0.37236812997757973,0.0325873728025538,0.5968894918322961,0.5728185996360411,0.05502916153720578,0.2910684877602962,-0.4067519353436463,0.18508972713877284,0.2578125,0.15625,0.041892574610555164,0.33984375,0.375,0.029524372991994886,0.35546875,0.40625,0.05139754986203561,0.06640625,0.0,0.03919867138429124,0.2694945947826989,0.1806403117661271,0.4965513980807091,0.053313695370464896
seed20261343-asof1567,training,20261343,1567,1568,1600,normal,1,0,32,0.8953072466968959,0,0.050290772202990754,hold_active,offline_future_aligned_calibration_record,-0.11848357198154669,0.0795343584185566,0.09644922543358994,-0.06784724386648877,0.15252184950107317,0.11872278731088763,0.5396742046310866,0.4293152286652427,0.031769483181420324,0.5766695130054439,0.5073413371055854,0.0504329468134544,0.14414445856703828,-0.2837729054855055,0.19792548544397634,0.23828125,0.15625,0.03245871095142126,0.35546875,0.1875,0.033599228973653666,0.34765625,0.59375,0.034638974136471205,0.06640625,0.0,0.041813862880503726,0.59465555923009,0.07489695333819157,0.17635220695178946,0.15409528047992907
seed20261343-asof1599,training,20261343,1599,1600,1632,leakage,4,1,25,0.8803748112282404,1,0.05026551758086191,hold_active,offline_future_aligned_calibration_record,-0.04035784789168728,-0.3041158224512295,0.06319565476176905,-0.02628519054384748,0.31253991122565794,0.08798093090196653,0.5083422054869319,0.5947955480751124,0.03163337088330253,0.5794612548508992,0.696155122680935,0.051263745496162895,0.05044002919849886,0.12360247068318486,0.12819719931660412,0.23828125,0.34375,0.035996818159664844,0.328125,0.125,0.03178927432078892,0.390625,0.3125,0.04604069424970671,0.0625,0.21875,0.04177696524580034,0.7612005943518289,0.04206334576864686,0.13120949102682566,0.06552656885269853
